-71.1036486768114|42.3734149598429|1
-71.1045453418708|42.3706660839192|2
-71.0938636334631|42.3591520086362|3
-71.098393192581|42.3473230284102|4
-71.1014483043058|42.3441624952097|5
-71.1021884992728|42.344820020158|6
-71.1022172093023|42.3448323140003|7
-71.102110890024|42.3446506455908|8
-71.1020961211118|42.3446127128754|9
-71.1021075865098|42.3447097129079|10
-71.1020765592894|42.3445751057921|11
-71.102220165897|42.3448842474786|12
-71.1022009056721|42.3448016326957|13
-71.1022032699009|42.3448338802461|14
-71.1021881956884|42.3447815779101|15
-71.1022317108382|42.3448669293877|16
-71.1022312512256|42.3448910782386|17
-71.1020150083522|42.3437897114045|18
-71.1020150083522|42.3437897114045|19
-71.0992381530015|42.3442118977036|20
-71.1022409496813|42.3448746104882|21
-71.1021601626231|42.3448157040275|22
-71.1022134708883|42.3448201352008|23
-71.1021802934369|42.3448318515594|24
-71.1021719353163|42.3448180773688|25
-71.1021819008126|42.3448302047606|26
-71.1022149266127|42.3448339126778|27
-71.1022025966735|42.344832809535|28
-71.102200850492|42.3448735191081|29
-71.1022024598467|42.3448300484433|30
-71.1021988397435|42.3448439139433|31
-71.1022025996652|42.3448435527914|32
-71.1022485327638|42.3448550189308|33
-71.1022577989505|42.3449558268682|34
-71.1021698800268|42.3449033145754|35
-71.102168910433|42.3449085786244|36
-71.1021796990126|42.3448576496023|37
-71.1022552030619|42.3449305896807|38
-71.1023492525271|42.3449364903138|39
-71.1022226354478|42.3448557436025|40
-71.1038654762835|42.3443723790815|41
-71.1038630148917|42.3443675676121|42
-71.1037719064143|42.3444580652311|43
-71.103863756841|42.344403140249|44
-71.1038495109493|42.3443784693667|45
-71.1039876167963|42.3446651625572|46
-71.1038482357109|42.3449072351793|47
-71.1039471619068|42.3447188809395|48
-71.1035860149484|42.3445242092367|49
-71.1033311815878|42.3444990267855|50
-71.102178605742|42.3448205960685|51
-71.1022174318369|42.3448541412028|52
-71.102182040827|42.3448075131255|53
-71.1022110283434|42.3448615085861|54
-71.102219213306|42.3448533476763|55
-71.1022059538006|42.3448136930872|56
-71.1021750666096|42.3448769267411|57
-71.1021641205692|42.3448025618417|58
-71.1021757392653|42.3447979614249|59
-71.1022002530015|42.3448186414711|60
-71.1022110247157|42.344843908502|61
-71.088763605908|42.3491932061781|62
-71.0987128783679|42.3654934857435|63
-71.1047729537572|42.3724901562221|64
-71.1039799434592|42.3736276781557|65
-71.1034803520827|42.3733324780585|66
-71.1037122602458|42.3733847734221|67
-71.1038326832877|42.3734138230453|68
-71.1015208997495|42.3696333077199|69
-71.0869271681375|42.3638215475179|70
-71.08977751813|42.3578626010961|71
-71.0999664758063|42.3631459242127|72
-71.1046758412188|42.3708114588573|73
-71.1043579225159|42.3708474263943|74
-71.1036655236773|42.3732911519966|75
-71.1032583092037|42.3734084343755|76
-71.1035083490165|42.3733164862223|77
-71.1036218081057|42.373314474438|78
-71.1036907922075|42.3734142167592|79
-71.1040791243075|42.3734223611049|80
-71.1039168794488|42.37349207423|81
-71.1041065354279|42.3735268255487|82
-71.1040204435302|42.3735232605469|83
-71.1041855180008|42.373480895864|84
-71.1039433459736|42.3736006138372|85
-71.1040560832354|42.3734855384256|86
-71.1041578599941|42.3735983202065|87
-71.1040513124979|42.3733842093892|88
-71.104127790901|42.3734123157621|89
-71.1039156152311|42.3735990656589|90
-71.1041210107778|42.373528162921|91
-71.1041300238907|42.3734944180165|92
-71.1037181318468|42.3734076787181|93
-71.1039669162504|42.3734693362216|94
-71.1038229894555|42.3733713850773|95
-71.1039821548233|42.3734398266076|96
-71.1039565792276|42.3734494942831|97
-71.1039318870939|42.3734214864156|98
-71.1038673270096|42.3733862184452|99
-71.1038565286|42.3734448794493|100
-71.103933538183|42.3734455954855|101
-71.1039587771882|42.3734649790773|102
-71.1038977293322|42.3735089097033|103
-71.1038954803031|42.3734556448947|104
-71.1040749849794|42.3735275461089|105
-71.1039590236056|42.3734420013705|106
-71.1039085206955|42.3734213558795|107
-71.1040230111636|42.3734556290703|108
-71.1039464382666|42.3734159162609|109
-71.104018224608|42.3734543097021|110
-71.103935659062|42.3734344383636|111
-71.1039306843493|42.3734309743417|112
-71.1039414641687|42.3734195265453|113
-71.1039910970543|42.3734273666841|114
-71.1040028535417|42.3733923255759|115
-71.1039931046683|42.3734529037195|116
-71.1039514778435|42.3734301822865|117
-71.1038991348049|42.3734416114016|118
-71.1039941466221|42.3734671471167|119
-71.1039958400063|42.3734854219733|120
-71.1039687955411|42.3734737688206|121
-71.1039609213705|42.3734321569572|122
-71.1039065586019|42.3734722095527|123
-71.103952438911|42.3734390967154|124
-71.1040115779765|42.3734254374899|125
-71.1039556975041|42.3734239006067|126
-71.1039344907954|42.3734200222962|127
-71.1040316995099|42.3733742143515|128
-71.1039496355865|42.3734080208505|129
-71.1039760070678|42.3734305699208|130
-71.103929465885|42.3734058024917|131
-71.1039419836975|42.3734427477829|132
-71.1040026584947|42.3734376880593|133
-71.1039556762669|42.3734648660022|134
-71.1040124834111|42.3734142037068|135
-71.1039682286282|42.3734593562417|136
-71.1038696107947|42.3733919148722|137
-71.1039896530014|42.3734700221997|138
-71.1040053155848|42.3734449694669|139
-71.1039402620272|42.3734294957736|140
-71.1038082707794|42.3734749089239|141
-71.1038699281133|42.3733093589939|142
-71.1036785642177|42.3733894636618|143
-71.1035941288474|42.3732540411275|144
-71.1036965806416|42.3733512494424|145
-71.1043856666154|42.3708128091342|146
-71.0966324061817|42.3611762607865|147
-71.0947001899526|42.3479290319064|148
-71.102354573927|42.3449440088321|149
-71.1021651373155|42.3447823146289|150
-71.1022769336147|42.3449046401041|151
-71.1022255889811|42.3448925961387|152
-71.1021386591855|42.344759273953|153
-71.1021071424421|42.3447490144755|154
-71.1021741961838|42.3448306890459|155
-71.1021311392184|42.3448212962854|156
-71.1021847893129|42.3448592057193|157
-71.1021151307351|42.3447864770339|158
-71.102165638154|42.3448187211286|159
-71.1021561717594|42.34477972118|160
-71.1021805646823|42.3448833300049|161
-71.1021996419706|42.3448326550395|162
-71.1028718953028|42.3447459068334|163
-71.102161203444|42.344819687465|164
-71.1022468590422|42.3448851227705|165
-71.1021702067114|42.3437071832784|166
-71.1020571843272|42.3437570087686|167
-71.1020831533104|42.3438075750736|168
-71.1020616851557|42.3437624435601|169
-71.1021095298411|42.3437957897475|170
-71.1021041915738|42.3437720815345|171
-71.1021085351082|42.3448013272487|172
-71.1022305170752|42.3448041029863|173
-71.1021903720229|42.3449324983509|174
-71.102194604849|42.3448711640923|175
-71.1022200485747|42.3448466869325|176
-71.1021772027678|42.3448135704196|177
-71.1022175981555|42.3448563157912|178
-71.1022243341354|42.3448383302945|179
-71.1021444222284|42.3448049579467|180
-71.1038576345647|42.3443767656436|181
-71.1038626024392|42.3444008623787|182
-71.1038413626657|42.344415155196|183
-71.103823582911|42.3444262854018|184
-71.103861442873|42.3443907101295|185
-71.1038693962373|42.3443707665612|186
-71.1038749125338|42.344416141572|187
-71.103825855856|42.344425341606|188
-71.1022198397099|42.3448358141839|189
-71.1022216595092|42.3448430803096|190
-71.1022052781566|42.3448374651728|191
-71.1021520886639|42.3448544273617|192
-71.1021461708238|42.3448532647579|193
-71.1021689121867|42.3448545123083|194
-71.1021783641633|42.3448654574066|195
-71.1021788897082|42.3448171257971|196
-71.10150910556|42.3441319949081|197
-71.1016489497932|42.344153961504|198
-71.1015546714588|42.3441586784173|199
-71.1015144249819|42.3441494010228|200
-71.1015396370741|42.3441423473538|201
-71.1015545163865|42.3441510063226|202
-71.1021781895177|42.3448743294542|203
-71.1021376616394|42.3448568953999|204
-71.1021985846863|42.3448258755866|205
-71.1021841373728|42.3448474402259|206
-71.1025943278285|42.344968626684|207
-71.0887984064775|42.3494401596125|208
-71.1040063854969|42.3652878776587|209
-71.1043803021974|42.3727661697589|210
-71.1036547830368|42.3734033374099|211
-71.1038313170919|42.3734313220717|212
-71.103676235103|42.3734168091124|213
-71.1035978286486|42.3734516987091|214
-71.1036603715085|42.3733612299472|215
-71.1036869201295|42.3733371890041|216
-71.1033004231946|42.3734152427987|217
-71.1040944806493|42.3734620848824|218
-71.1040580519996|42.3735851283834|219
-71.1039001145735|42.3735420989165|220
-71.1039541240185|42.373617306983|221
-71.1037724465794|42.373441709245|222
-71.1039135184507|42.3734988352833|223
-71.1042447359041|42.3736057860774|224
-71.1037685070849|42.3734054156042|225
-71.1037769728071|42.3734974069915|226
-71.1040693942691|42.3735237236325|227
-71.1040607923011|42.3735443750552|228
-71.1041155297953|42.3735288596148|229
-71.1040951380639|42.3735666209511|230
-71.1040703354951|42.3735401590097|231
-71.1041244514617|42.3735168327154|232
-71.1038804827732|42.3734116189487|233
-71.1038441118515|42.3734284239284|234
-71.1039221880382|42.3734924400851|235
-71.1039251701678|42.3734215583139|236
-71.1039161583632|42.3734419994907|237
-71.1040141558619|42.3734550947513|238
-71.1040217087146|42.3735109287925|239
-71.1037885398335|42.3733451497204|240
-71.1038955407463|42.3734355721983|241
-71.1038854557832|42.3734293419523|242
-71.1039079214291|42.3733947151984|243
-71.1038960829106|42.3734232919347|244
-71.1039011058133|42.3734211660665|245
-71.1037649866856|42.3733077245228|246
-71.1039907982945|42.3734335495185|247
-71.10391367242|42.3734100542856|248
-71.1038979973841|42.3734029161427|249
-71.1040223543749|42.3734722715178|250
-71.1039699479127|42.3734504162035|251
-71.1038703421095|42.3734303681297|252
-71.1038952279675|42.373450801363|253
-71.1039117351244|42.3734383573841|254
-71.1039465334504|42.3734126717064|255
-71.1039914810822|42.3734955351323|256
-71.1039124157372|42.3734741042013|257
-71.1039412086363|42.3734466831373|258
-71.1038594157694|42.3734061963261|259
-71.1039832666817|42.3734686607212|260
-71.1039399574368|42.373429258699|261
-71.103847308017|42.3734938942944|262
-71.1038551311299|42.373427029071|263
-71.1037832881635|42.3734143087349|264
-71.1038036991917|42.3734781623857|265
-71.1038987576346|42.3734428800068|266
-71.1040326676059|42.3734302641649|267
